ball-bearing;humidity;vibration
89.272;73.622;19.159
89.268;73.622;19.16
89.264;73.622;19.161
89.26;73.622;19.162
89.256;73.621;19.163
89.252;73.621;19.164
89.248;73.621;19.165
89.245;73.62;19.166
89.241;73.62;19.167
89.237;73.62;19.168
89.233;73.619;19.169
89.229;73.619;19.17
89.225;73.619;19.171
89.221;73.618;19.172
89.218;73.618;19.173
89.214;73.618;19.174
89.21;73.617;19.175
89.206;73.617;19.176
89.202;73.617;19.177
89.198;73.616;19.178
89.194;73.616;19.179
89.191;73.616;19.18
89.187;73.615;19.181
89.183;73.615;19.182
89.179;73.615;19.183
89.175;73.614;19.184
89.171;73.614;19.185
89.167;73.614;19.186
89.164;73.613;19.187
89.16;73.613;19.188
89.156;73.613;19.189
89.152;73.612;19.19
89.148;73.612;19.191
89.144;73.612;19.192
89.14;73.611;19.193
89.137;73.611;19.194
89.133;73.611;19.195
89.129;73.61;19.196
89.125;73.61;19.197
89.121;73.61;19.198
89.117;73.61;19.199
89.113;73.609;19. Feb
89.11;73.609;19.201
89.106;73.609;19.202
89.102;73.608;19.203
89.098;73.608;19.204
89.094;73.608;19.205
89.09;73.607;19.206
89.086;73.607;19.207
89.083;73.607;19.208
89.079;73.606;19.209
89.075;73.606;19.21
89.071;73.606;19.211
89.067;73.605;19.212
89.063;73.605;19.213
89.059;73.605;19.214
89.056;73.604;19.215
89.052;73.604;19.216
89.048;73.604;19.217
89.044;73.603;19.218
89.04;73.603;19.219
89.036;73.603;19.22
89.032;73.602;19.221
89.029;73.602;19.222
89.025;73.602;19.223
89.021;73.601;19.224
89.017;73.601;19.225
89.013;73.601;19.226
89.009;73.6;19.227
89.005;73.6;19.228
89.002;73.6;19.229
88.998;73.599;19.23
88.994;73.599;19.231
88.99;73.599;19.232
88.986;73.599;19.233
88.982;73.598;19.234
88.978;73.598;19.235
88.975;73.598;19.236
88.971;73.597;19.237
88.967;73.597;19.238
88.963;73.597;19.239
88.959;73.596;19.24
88.955;73.596;19.241
88.951;73.596;19.242
88.948;73.595;19.243
88.944;73.595;19.244
88.94;73.595;19.245
88.936;73.594;19.246
88.932;73.594;19.247
88.928;73.594;19.248
88.924;73.593;19.249
88.921;73.593;19.25
88.917;73.593;19.251
88.913;73.592;19.252
88.909;73.592;19.253
88.905;73.592;19.254
88.901;73.591;19.255
88.897;73.591;19.256
88.893;73.591;19.257
88.89;73.59;19.258
88.886;73.59;19.259
88.882;73.59;19.26
88.878;73.589;19.261
88.874;73.589;19.262
88.87;73.589;19.263
88.866;73.588;19.264
88.863;73.588;19.265
88.859;73.588;19.266
88.855;73.587;19.267
88.851;73.587;19.268
88.847;73.587;19.269
88.843;73.587;19.27
88.839;73.586;19.271
88.836;73.586;19.272
88.832;73.586;19.273
88.828;73.585;19.274
88.824;73.585;19.275
88.82;73.585;19.276
88.816;73.584;19.277
88.812;73.584;19.278
88.809;73.584;19.279
88.805;73.583;19.28
88.801;73.583;19.281
88.797;73.583;19.282
88.793;73.582;19.283
88.789;73.582;19.284
88.785;73.582;19.285
88.782;73.581;19.286
88.778;73.581;19.287
88.774;73.581;19.288
88.77;73.58;19.289
88.766;73.58;19.29
88.762;73.58;19.291
88.758;73.579;19.292
88.755;73.579;19.293
88.751;73.579;19.294
88.747;73.578;19.295
88.743;73.578;19.296
88.739;73.578;19.297
88.735;73.577;19.298
88.731;73.577;19.299
88.728;73.577;19. Mrz
88.724;73.576;19.301
88.72;73.576;19.302
88.716;73.576;19.303
88.712;73.576;19.304
88.708;73.575;19.305
88.704;73.575;19.306
88.701;73.575;19.307
88.697;73.574;19.308
88.693;73.574;19.309
88.689;73.574;19.31
88.685;73.573;19.311
88.681;73.573;19.312
88.677;73.573;19.313
88.674;73.572;19.314
88.67;73.572;19.315
88.666;73.572;19.316
88.662;73.571;19.317
88.658;73.571;19.318
88.654;73.571;19.319
88.65;73.57;19.32
88.647;73.57;19.321
88.643;73.57;19.322
88.639;73.569;19.323
88.635;73.569;19.324
88.631;73.569;19.325
88.627;73.568;19.326
88.623;73.568;19.327
88.62;73.568;19.328
88.616;73.567;19.329
88.612;73.567;19.33
88.608;73.567;19.331
88.604;73.566;19.332
88.6;73.566;19.333
88.596;73.566;19.334
88.593;73.565;19.335
88.589;73.565;19.336
88.585;73.565;19.337
88.581;73.564;19.338
88.577;73.564;19.339
88.573;73.564;19.34
88.569;73.564;19.341
88.566;73.563;19.342
88.562;73.563;19.343
88.558;73.563;19.344
88.554;73.562;19.345
88.55;73.562;19.346
88.546;73.562;19.347
88.542;73.561;19.348
88.539;73.561;19.349
88.535;73.561;19.35
88.531;73.56;19.351
88.527;73.56;19.352
88.523;73.56;19.353
88.519;73.559;19.354
88.515;73.559;19.355
88.512;73.559;19.356
88.508;73.558;19.357
88.504;73.558;19.358
88.5;73.558;19.359
88.496;73.557;19.36
88.492;73.557;19.361
88.488;73.557;19.362
88.485;73.556;19.363
88.481;73.556;19.364
88.477;73.556;19.365
88.473;73.555;19.366
88.469;73.555;19.367
88.465;73.555;19.368
88.461;73.554;19.369
88.458;73.554;19.37
88.454;73.554;19.371
88.45;73.553;19.372
88.446;73.553;19.373
88.442;73.553;19.374
88.438;73.553;19.375
88.434;73.552;19.376
88.431;73.552;19.377
88.427;73.552;19.378
88.423;73.551;19.379
88.419;73.551;19.38
88.415;73.551;19.381
88.411;73.55;19.382
88.407;73.55;19.383
88.404;73.55;19.384
88.4;73.549;19.385
88.396;73.549;19.386
88.392;73.549;19.387
88.388;73.548;19.388
88.384;73.548;19.389
88.38;73.548;19.39
88.377;73.547;19.391
88.373;73.547;19.392
88.369;73.547;19.393
88.365;73.546;19.394
88.361;73.546;19.395
88.357;73.546;19.396
88.353;73.545;19.397
88.35;73.545;19.398
88.346;73.545;19.399
88.342;73.544;19. Apr
88.338;73.544;19.401
88.334;73.544;19.402
88.33;73.543;19.403
88.326;73.543;19.404
88.323;73.543;19.405
88.319;73.542;19.406
88.315;73.542;19.407
88.311;73.542;19.408
88.307;73.541;19.409
88.303;73.541;19.41
88.299;73.541;19.411
88.296;73.541;19.412
88.292;73.54;19.413
88.288;73.54;19.414
88.284;73.54;19.415
88.28;73.539;19.416
88.276;73.539;19.417
88.272;73.539;19.418
88.268;73.538;19.419
88.265;73.538;19.42
88.261;73.538;19.421
88.257;73.537;19.422
88.253;73.537;19.423
88.249;73.537;19.424
88.245;73.536;19.425
88.241;73.536;19.426
88.238;73.536;19.427
88.234;73.535;19.428
88.23;73.535;19.429
88.226;73.535;19.43
88.222;73.534;19.431
88.218;73.534;19.432
88.214;73.534;19.433
88.211;73.533;19.434
88.207;73.533;19.435
88.203;73.533;19.436
88.199;73.532;19.437
88.195;73.532;19.438
88.191;73.532;19.439
88.187;73.531;19.44
88.184;73.531;19.441
88.18;73.531;19.442
88.176;73.53;19.443
88.172;73.53;19.444
88.168;73.53;19.445
88.164;73.529;19.446
88.16;73.529;19.447
88.157;73.529;19.448
88.153;73.529;19.449
88.149;73.528;19.45
88.145;73.528;19.451
88.141;73.528;19.452
88.137;73.527;19.453
88.133;73.527;19.454
88.13;73.527;19.455
88.126;73.526;19.456
88.122;73.526;19.457
88.118;73.526;19.458
88.114;73.525;19.459
88.11;73.525;19.46
88.106;73.525;19.461
88.103;73.524;19.462
88.099;73.524;19.463
88.095;73.524;19.464
88.091;73.523;19.465
88.087;73.523;19.466
88.083;73.523;19.467
88.079;73.522;19.468
88.076;73.522;19.469
88.072;73.522;19.47
88.068;73.521;19.471
88.064;73.521;19.472
88.06;73.521;19.473
88.056;73.52;19.474
88.052;73.52;19.475
88.049;73.52;19.476
88.045;73.519;19.477
88.041;73.519;19.478
88.037;73.519;19.479
88.033;73.518;19.48
88.029;73.518;19.481
88.025;73.518;19.482
88.022;73.518;19.483
88.018;73.517;19.484
88.014;73.517;19.485
88.01;73.517;19.486
88.006;73.516;19.487
88.002;73.516;19.488
87.998;73.516;19.489
87.995;73.515;19.49
87.991;73.515;19.491
87.987;73.515;19.492
87.983;73.514;19.493
87.979;73.514;19.494
87.975;73.514;19.495
87.971;73.513;19.496
87.968;73.513;19.497
87.964;73.513;19.498
87.96;73.512;19.499
87.956;73.512;19. Mai
87.952;73.512;19.501
87.948;73.511;19.502
87.944;73.511;19.503
87.941;73.511;19.504
87.937;73.51;19.505
87.933;73.51;19.506
87.929;73.51;19.507
87.925;73.509;19.508
87.921;73.509;19.509
87.917;73.509;19.51
87.914;73.508;19.511
87.91;73.508;19.512
87.906;73.508;19.513
87.902;73.507;19.514
87.898;73.507;19.515
87.894;73.507;19.516
87.89;73.506;19.517
87.887;73.506;19.518
87.883;73.506;19.519
87.879;73.505;19.52
87.875;73.505;19.521
87.871;73.505;19.522
87.867;73.505;19.523
87.863;73.504;19.524
87.859;73.504;19.525
87.856;73.504;19.526
87.852;73.503;19.527
87.848;73.503;19.528
87.844;73.503;19.529
87.84;73.502;19.53
87.836;73.502;19.531
87.832;73.502;19.532
87.829;73.501;19.533
87.825;73.501;19.534
87.821;73.501;19.535
87.817;73.5;19.536
87.813;73.5;19.537
87.809;73.5;19.538
87.805;73.499;19.539
87.802;73.499;19.54
87.798;73.499;19.541
87.794;73.498;19.542
87.79;73.498;19.543
87.786;73.498;19.544
87.782;73.497;19.545
87.778;73.497;19.546
87.775;73.497;19.547
87.771;73.496;19.548
87.767;73.496;19.549
87.763;73.496;19.55
87.759;73.495;19.551
87.755;73.495;19.552
87.751;73.495;19.553
87.748;73.494;19.554
87.744;73.494;19.555
87.74;73.494;19.556
87.736;73.493;19.557
87.732;73.493;19.558
87.728;73.493;19.559
87.724;73.492;19.56
87.721;73.492;19.561
87.717;73.492;19.562
87.713;73.491;19.563
87.709;73.491;19.564
87.705;73.491;19.565
87.701;73.49;19.566
87.697;73.49;19.567
87.694;73.49;19.568
87.69;73.49;19.569
87.686;73.489;19.57
87.682;73.489;19.571
87.678;73.489;19.572
87.674;73.488;19.573
87.67;73.488;19.574
87.667;73.488;19.575
87.663;73.487;19.576
87.659;73.487;19.577
87.655;73.487;19.578
87.651;73.486;19.579
87.647;73.486;19.58
87.643;73.486;19.581
87.639;73.485;19.582
87.636;73.485;19.583
87.632;73.485;19.584
87.628;73.484;19.585
87.624;73.484;19.586
87.62;73.484;19.587
87.616;73.483;19.588
87.612;73.483;19.589
87.609;73.483;19.59
87.605;73.482;19.591
87.601;73.482;19.592
87.597;73.482;19.593
87.593;73.481;19.594
87.589;73.481;19.595
87.585;73.481;19.596
87.582;73.48;19.597
87.578;73.48;19.598
87.574;73.48;19.599
87.57;73.479;19. Jun
87.566;73.479;19.601
87.562;73.479;19.602
87.558;73.478;19.603
87.555;73.478;19.604
87.551;73.478;19.605
87.547;73.477;19.606
87.543;73.477;19.607
87.539;73.477;19.608
87.535;73.476;19.609
87.531;73.476;19.61
87.528;73.476;19.611
87.524;73.475;19.612
87.52;73.475;19.613
87.516;73.475;19.614
87.512;73.475;19.615
87.508;73.474;19.616
87.504;73.474;19.617
87.501;73.474;19.618
87.497;73.473;19.619
87.493;73.473;19.62
87.489;73.473;19.621
87.485;73.472;19.622
87.481;73.472;19.623
87.477;73.472;19.624
87.474;73.471;19.625
87.47;73.471;19.626
87.466;73.471;19.627
87.462;73.47;19.628
87.458;73.47;19.629
87.454;73.47;19.63
87.45;73.469;19.631
87.446;73.469;19.632
87.443;73.469;19.633
87.439;73.468;19.634
87.435;73.468;19.635
87.431;73.468;19.636
87.427;73.467;19.637
87.423;73.467;19.638
87.419;73.467;19.639
87.416;73.466;19.64
87.412;73.466;19.641
87.408;73.466;19.642
87.404;73.465;19.643
87.4;73.465;19.644
87.396;73.465;19.645
87.392;73.464;19.646
87.389;73.464;19.647
87.385;73.464;19.648
87.381;73.463;19.649
87.377;73.463;19.65
87.373;73.463;19.651
87.369;73.462;19.652
87.365;73.462;19.653
87.362;73.462;19.654
87.358;73.461;19.655
87.354;73.461;19.656
87.35;73.461;19.657
87.346;73.46;19.658
87.342;73.46;19.659
87.338;73.46;19.66
87.335;73.46;19.661
87.331;73.459;19.662
87.327;73.459;19.663
87.323;73.459;19.664
87.319;73.458;19.665
87.315;73.458;19.666
87.311;73.458;19.667
87.308;73.457;19.668
87.304;73.457;19.669
87.3;73.457;19.67
87.296;73.456;19.671
87.292;73.456;19.672
87.288;73.456;19.673
87.284;73.455;19.674
87.281;73.455;19.675
87.277;73.455;19.676
87.273;73.454;19.677
87.269;73.454;19.678
87.265;73.454;19.679
87.261;73.453;19.68
87.257;73.453;19.681
87.253;73.453;19.682
87.25;73.452;19.683
87.246;73.452;19.684
87.242;73.452;19.685
87.238;73.451;19.686
87.234;73.451;19.687
87.23;73.451;19.688
87.226;73.45;19.689
87.223;73.45;19.69
87.219;73.45;19.691
87.215;73.449;19.692
87.211;73.449;19.693
87.207;73.449;19.694
87.203;73.448;19.695
87.199;73.448;19.696
87.196;73.448;19.697
87.192;73.447;19.698
87.188;73.447;19.699
87.184;73.447;19. Jul
87.18;73.446;19.701
87.176;73.446;19.702
87.172;73.446;19.703
87.169;73.445;19.704
87.165;73.445;19.705
87.161;73.445;19.706
87.157;73.445;19.707
87.153;73.444;19.708
87.149;73.444;19.709
87.145;73.444;19.71
87.142;73.443;19.711
87.138;73.443;19.712
87.134;73.443;19.713
87.13;73.442;19.714
87.126;73.442;19.715
87.122;73.442;19.716
87.118;73.441;19.717
87.115;73.441;19.718
87.111;73.441;19.719
87.107;73.44;19.72
87.103;73.44;19.721
87.099;73.44;19.722
87.095;73.439;19.723
87.091;73.439;19.724
87.088;73.439;19.725
87.084;73.438;19.726
87.08;73.438;19.727
87.076;73.438;19.728
87.072;73.437;19.729
87.068;73.437;19.73
87.064;73.437;19.731
87.06;73.436;19.732
87.057;73.436;19.733
87.053;73.436;19.734
87.049;73.435;19.735
87.045;73.435;19.736
87.041;73.435;19.737
87.037;73.434;19.738
87.033;73.434;19.739
87.03;73.434;19.74
87.026;73.433;19.741
87.022;73.433;19.742
87.018;73.433;19.743
87.014;73.432;19.744
87.01;73.432;19.745
87.006;73.432;19.746
87.003;73.431;19.747
86.999;73.431;19.748
86.995;73.431;19.749
86.991;73.43;19.75
86.987;73.43;19.751
86.983;73.43;19.752
86.979;73.43;19.753
86.976;73.429;19.754
86.972;73.429;19.755
86.968;73.429;19.756
86.964;73.428;19.757
86.96;73.428;19.758
86.956;73.428;19.759
86.952;73.427;19.76
86.949;73.427;19.761
86.945;73.427;19.762
86.941;73.426;19.763
86.937;73.426;19.764
86.933;73.426;19.765
86.929;73.425;19.766
86.925;73.425;19.767
86.922;73.425;19.768
86.918;73.424;19.769
86.914;73.424;19.77
86.91;73.424;19.771
86.906;73.423;19.772
86.902;73.423;19.773
86.898;73.423;19.774
86.894;73.422;19.775
86.891;73.422;19.776
86.887;73.422;19.777
86.883;73.421;19.778
86.879;73.421;19.779
86.875;73.421;19.78
86.871;73.42;19.781
86.867;73.42;19.782
86.864;73.42;19.783
86.86;73.419;19.784
86.856;73.419;19.785
86.852;73.419;19.786
86.848;73.418;19.787
86.844;73.418;19.788
86.84;73.418;19.789
86.837;73.417;19.79
86.833;73.417;19.791
86.829;73.417;19.792
86.825;73.416;19.793
86.821;73.416;19.794
86.817;73.416;19.795
86.813;73.416;19.796
86.81;73.415;19.797
86.806;73.415;19.798
86.802;73.415;19.799
86.798;73.414;19. Aug
86.794;73.414;19.801
86.79;73.414;19.802
86.786;73.413;19.803
86.783;73.413;19.804
86.779;73.413;19.805
86.775;73.412;19.806
86.771;73.412;19.807
86.767;73.412;19.808
86.763;73.411;19.809
86.759;73.411;19.81
86.756;73.411;19.811
86.752;73.41;19.812
86.748;73.41;19.813
86.744;73.41;19.814
86.74;73.409;19.815
86.736;73.409;19.816
86.732;73.409;19.817
86.729;73.408;19.818
86.725;73.408;19.819
86.721;73.408;19.82
86.717;73.407;19.821
86.713;73.407;19.822
86.709;73.407;19.823
86.705;73.406;19.824
86.701;73.406;19.825
86.698;73.406;19.826
86.694;73.405;19.827
86.69;73.405;19.828
86.686;73.405;19.829
86.682;73.404;19.83
86.678;73.404;19.831
86.674;73.404;19.832
86.671;73.403;19.833
86.667;73.403;19.834
86.663;73.403;19.835
86.659;73.402;19.836
86.655;73.402;19.837
86.651;73.402;19.838
86.647;73.401;19.839
86.644;73.401;19.84
86.64;73.401;19.841
86.636;73.401;19.842
86.632;73.4;19.843
86.628;73.4;19.844
86.624;73.4;19.845
86.62;73.399;19.846
86.617;73.399;19.847
86.613;73.399;19.848
86.609;73.398;19.849
86.605;73.398;19.85
86.601;73.398;19.851
86.597;73.397;19.852
86.593;73.397;19.853
86.59;73.397;19.854
86.586;73.396;19.855
86.582;73.396;19.856
86.578;73.396;19.857
86.574;73.395;19.858
86.57;73.395;19.859
86.566;73.395;19.86
86.563;73.394;19.861
86.559;73.394;19.862
86.555;73.394;19.863
86.551;73.393;19.864
86.547;73.393;19.865
86.543;73.393;19.866
86.539;73.392;19.867
86.536;73.392;19.868
86.532;73.392;19.869
86.528;73.391;19.87
86.524;73.391;19.871
86.52;73.391;19.872
86.516;73.39;19.873
86.512;73.39;19.874
86.508;73.39;19.875
86.505;73.389;19.876
86.501;73.389;19.877
86.497;73.389;19.878
86.493;73.388;19.879
86.489;73.388;19.88
86.485;73.388;19.881
86.481;73.387;19.882
86.478;73.387;19.883
86.474;73.387;19.884
86.47;73.386;19.885
86.466;73.386;19.886
86.462;73.386;19.887
86.458;73.386;19.888
86.454;73.385;19.889
86.451;73.385;19.89
86.447;73.385;19.891
86.443;73.384;19.892
86.439;73.384;19.893
86.435;73.384;19.894
86.431;73.383;19.895
86.427;73.383;19.896
86.424;73.383;19.897
86.42;73.382;19.898
86.416;73.382;19.899
86.412;73.382;19. Sep
86.408;73.381;19.901
86.404;73.381;19.902
86.4;73.381;19.903
86.397;73.38;19.904
86.393;73.38;19.905
86.389;73.38;19.906
86.385;73.379;19.907
86.381;73.379;19.908
86.377;73.379;19.909
86.373;73.378;19.91
86.37;73.378;19.911
86.366;73.378;19.912
86.362;73.377;19.913
86.358;73.377;19.914
86.354;73.377;19.915
86.35;73.376;19.916
86.346;73.376;19.917
86.343;73.376;19.918
86.339;73.375;19.919
86.335;73.375;19.92
86.331;73.375;19.921
86.327;73.374;19.922
86.323;73.374;19.923
86.319;73.374;19.924
86.315;73.373;19.925
86.312;73.373;19.926
86.308;73.373;19.927
86.304;73.372;19.928
86.3;73.372;19.929
86.296;73.372;19.93
86.292;73.371;19.931
86.288;73.371;19.932
86.285;73.371;19.933
86.281;73.371;19.934
86.277;73.37;19.935
86.273;73.37;19.936
86.269;73.37;19.937
86.265;73.369;19.938
86.261;73.369;19.939
86.258;73.369;19.94
86.254;73.368;19.941
86.25;73.368;19.942
86.246;73.368;19.943
86.242;73.367;19.944
86.238;73.367;19.945
86.234;73.367;19.946
86.231;73.366;19.947
86.227;73.366;19.948
86.223;73.366;19.949
86.219;73.365;19.95
86.215;73.365;19.951
86.211;73.365;19.952
86.207;73.364;19.953
86.204;73.364;19.954
86.2;73.364;19.955
86.196;73.363;19.956
86.192;73.363;19.957
86.188;73.363;19.958
86.184;73.362;19.959
86.18;73.362;19.96
86.177;73.362;19.961
86.173;73.361;19.962
86.169;73.361;19.963
86.165;73.361;19.964
86.161;73.36;19.965
86.157;73.36;19.966
86.153;73.36;19.967
86.15;73.359;19.968
86.146;73.359;19.969
86.142;73.359;19.97
86.138;73.358;19.971
86.134;73.358;19.972
86.13;73.358;19.973
86.126;73.357;19.974
86.123;73.357;19.975
86.119;73.357;19.976
86.115;73.356;19.977
86.111;73.356;19.978
86.107;73.356;19.979
86.103;73.356;19.98
86.099;73.355;19.981
86.095;73.355;19.982
86.092;73.355;19.983
86.088;73.354;19.984
86.084;73.354;19.985
86.08;73.354;19.986
86.076;73.353;19.987
86.072;73.353;19.988
86.068;73.353;19.989
86.065;73.352;19.99
86.061;73.352;19.991
86.057;73.352;19.992
86.053;73.351;19.993
86.049;73.351;19.994
86.045;73.351;19.995
86.041;73.35;19.996
86.038;73.35;19.997
86.034;73.35;19.998
86.03;73.349;19.999
86.026;73.349;20
86.022;73.349;20.001
86.018;73.348;20.002
86.014;73.348;20.003
86.011;73.348;20.004
86.007;73.347;20.005
86.003;73.347;20.006
85.999;73.347;20.007
85.995;73.346;20.008
85.991;73.346;20.009
85.987;73.346;20. Jan
85.984;73.345;20.011
85.98;73.345;20.012
85.976;73.345;20.013
85.972;73.344;20.014
85.968;73.344;20.015
85.964;73.344;20.016
85.96;73.343;20.017
85.957;73.343;20.018
85.953;73.343;20.019
85.949;73.343;20. Feb
85.945;73.342;20.021
85.941;73.342;20.022
85.937;73.342;20.023
85.933;73.341;20.024
85.93;73.341;20.025
85.926;73.341;20.026
85.922;73.34;20.027
85.918;73.34;20.028
85.914;73.34;20.029
85.91;73.339;20. Mrz
85.906;73.339;20.031
85.902;73.339;20.032
85.899;73.338;20.033
85.895;73.338;20.034
85.891;73.338;20.035
85.887;73.337;20.036
85.883;73.337;20.037
85.879;73.337;20.038
85.875;73.336;20.039
85.872;73.336;20. Apr
85.868;73.336;20.041
85.864;73.335;20.042
85.86;73.335;20.043
85.856;73.335;20.044
85.852;73.334;20.045
85.848;73.334;20.046
85.845;73.334;20.047
85.841;73.333;20.048
85.837;73.333;20.049
85.833;73.333;20. Mai
85.829;73.332;20.051
85.825;73.332;20.052
85.821;73.332;20.053
85.818;73.332;20.054
85.814;73.331;20.055
85.81;73.331;20.056
85.806;73.331;20.057
85.802;73.33;20.058
85.798;73.33;20.059
85.794;73.33;20. Jun
85.791;73.329;20.061
85.787;73.329;20.062
85.783;73.329;20.063
85.779;73.328;20.064
85.775;73.328;20.065
85.771;73.328;20.066
85.767;73.327;20.067
85.764;73.327;20.068
85.76;73.327;20.069
85.756;73.326;20. Jul
85.752;73.326;20.071
85.748;73.326;20.072
85.744;73.325;20.073
85.74;73.325;20.074
85.736;73.325;20.075
85.733;73.324;20.076
85.729;73.324;20.077
85.725;73.324;20.078
85.721;73.323;20.079
85.717;73.323;20. Aug
85.713;73.323;20.081
85.709;73.322;20.082
85.706;73.322;20.083
85.702;73.322;20.084
85.698;73.321;20.085
85.694;73.321;20.086
85.69;73.321;20.087
85.686;73.32;20.088
85.682;73.32;20.089
85.679;73.32;20. Sep
85.675;73.32;20.091
85.671;73.319;20.092
85.667;73.319;20.093
85.663;73.319;20.094
85.659;73.318;20.095
85.655;73.318;20.096
85.652;73.318;20.097
85.648;73.317;20.098
85.644;73.317;20.099
85.64;73.317;20. Jan
85.636;73.316;20.101
85.632;73.316;20.102
85.628;73.316;20.103
85.625;73.315;20.104
85.621;73.315;20.105
85.617;73.315;20.106
85.613;73.314;20.107
85.609;73.314;20.108
85.605;73.314;20.109
85.601;73.313;20. Nov
85.598;73.313;20.111
85.594;73.313;20.112
85.59;73.312;20.113
85.586;73.312;20.114
85.582;73.312;20.115
85.578;73.311;20.116
85.574;73.311;20.117
85.571;73.311;20.118
85.567;73.31;20.119
85.563;73.31;20. Dez
85.559;73.31;20.121
85.555;73.309;20.122
85.551;73.309;20.123
85.547;73.309;20.124
85.543;73.309;20.125
85.54;73.308;20.126
85.536;73.308;20.127
85.532;73.308;20.128
85.528;73.307;20.129
85.524;73.307;20.13
85.52;73.307;20.131
85.516;73.306;20.132
85.513;73.306;20.133
85.509;73.306;20.134
85.505;73.305;20.135
85.501;73.305;20.136
85.497;73.305;20.137
85.493;73.304;20.138
85.489;73.304;20.139
85.486;73.304;20.14
85.482;73.303;20.141
85.478;73.303;20.142
85.474;73.303;20.143
85.47;73.302;20.144
85.466;73.302;20.145
85.462;73.302;20.146
85.459;73.301;20.147
85.455;73.301;20.148
85.451;73.301;20.149
85.447;73.3;20.15
85.443;73.3;20.151
85.439;73.3;20.152
85.435;73.299;20.153
85.432;73.299;20.154
85.428;73.299;20.155
85.424;73.298;20.156
85.42;73.298;20.157
85.416;73.298;20.158
85.412;73.297;20.159
85.408;73.297;20.16
85.405;73.297;20.161
85.401;73.297;20.162
85.397;73.296;20.163
85.393;73.296;20.164
85.389;73.296;20.165
85.385;73.295;20.166
85.381;73.295;20.167
85.378;73.295;20.168
85.374;73.294;20.169
